gene_symbol,uniprotkb_ac
PLPPR2,Q96GM1
SMARCD1,Q96GM5
TOE1,Q96GM8
CDCA7L,Q96GN5
SCARF2,Q96GP6
SCARF2,Q96GP6
C16orf58,Q96GQ5
DDX27,Q96GQ7
ACSBG1,Q96GR2
ACSBG1,Q96GR2
ZDHHC12,Q96GR4
ZDHHC12,Q96GR4
BORCS6,Q96GS4
ABHD17A,Q96GS6
XAGE2,Q96GT9
XAGE2,Q96GT9
PAGE5,Q96GU1
C5orf30,Q96GV9
C5orf30,Q96GV9
BCAN,Q96GW7
MARS2,Q96GW9
TCTN2,Q96GX1
ATXN7L3B,Q96GX2
MASTL,Q96GX5
C16orf74,Q96GX8
APIP,Q96GX9
ZC2HC1A,Q96GY0
LIN37,Q96GY3
SLC41A3,Q96GZ6
SLC41A3,Q96GZ6
SLC41A3,Q96GZ6
MSANTD3,Q96H12
MSANTD3,Q96H12
TIMD4,Q96H15
SNF8,Q96H20
CENPN,Q96H22
RBM18,Q96H35
RBM18,Q96H35
ZNF486,Q96H40
MYO19,Q96H55
SLC39A13,Q96H72
SLC39A13,Q96H72
SLC25A44,Q96H78
SLC25A44,Q96H78
ZC3HAV1L,Q96H79
ZNF764,Q96H86
COQ2,Q96H96
POM121,Q96HA1
POM121,Q96HA1
C1orf159,Q96HA4
TONSL,Q96HA7
WDYHV1,Q96HA8
PEX11G,Q96HA9
CCDC120,Q96HB5
CCDC120,Q96HB5
PDLIM5,Q96HC4
PDLIM5,Q96HC4
PDLIM5,Q96HC4
CRELD1,Q96HD1
CRELD1,Q96HD1
CRELD1,Q96HD1
CRELD1,Q96HD1
ACY3,Q96HD9
ERO1A,Q96HE7
TMEM80,Q96HE8
TMEM80,Q96HE8
TMEM80,Q96HE8
PRR11,Q96HE9
SFRP2,Q96HF1
SMIM10,Q96HG1
TMEM169,Q96HH4
TMEM169,Q96HH4
TMEM19,Q96HH6
GRAMD2B,Q96HH9
SENP5,Q96HI0
CCDC34,Q96HJ3
MS4A3,Q96HJ5
FMC1,Q96HJ9
SH3YL1,Q96HL8
PCED1B,Q96HM7
PCED1B,Q96HM7
AHCYL2,Q96HN2
DOCK6,Q96HP0
OXNAD1,Q96HP4
OXNAD1,Q96HP4
TMEM176A,Q96HP8
ZNF419,Q96HQ0
CDKN2AIPNL,Q96HQ2
MED30,Q96HR3
NAF1,Q96HR8
REEP6,Q96HR9
PGAM5,Q96HS1
MRFAP1L1,Q96HT8
MRFAP1L1,Q96HT8
SGSM3,Q96HU1
DIRAS2,Q96HU8
TMEM41A,Q96HV5
INTS4,Q96HW7
DDRGK1,Q96HY6
DHTKD1,Q96HY7
DHTKD1,Q96HY7
HES6,Q96HZ4
HGNC:23128,Q96HZ7
URB1-AS1,Q96HZ7
ABHD8,Q96I13
SCLY,Q96I15
SCLY,Q96I15
PYURF,Q96I23
FUBP3,Q96I24
RBM17,Q96I25
RBM17,Q96I25
ZNF625,Q96I27
ZNF625,Q96I27
PPP1R16A,Q96I34
PPP1R16A,Q96I34
COX14,Q96I36
COX14,Q96I36
TMEM141,Q96I45
RCC1L,Q96I51
RCC1L,Q96I51
RCC1L,Q96I51
NARS2,Q96I59
GPATCH3,Q96I76
KAZALD1,Q96I82
HGNC:20358,Q96I85
C14orf144,Q96I85
SUCLG2,Q96I99
REXO5,Q96IC2
REXO5,Q96IC2
IGSF21,Q96ID5
AJUBA,Q96IF1
FBXL20,Q96IG2
LRCH3,Q96II8
LRCH3,Q96II8
GMPPA,Q96IJ6
GMPPA,Q96IJ6
TMEM101,Q96IK0
TMEM101,Q96IK0
BOD1,Q96IK1
GMCL1,Q96IK5
APOPT1,Q96IL0
APOPT1,Q96IL0
DYDC2,Q96IM9
DYDC2,Q96IM9
FAM46A,Q96IP4
TENT5A,Q96IP4
VSIG2,Q96IQ7
ZNF414,Q96IQ9
ZNF845,Q96IR2
ZNF845,Q96IR2
HPDL,Q96IR7
RAX2,Q96IS3
RAX2,Q96IS3
ZNF496,Q96IT1
ARHGAP5-AS1,Q96IT6
ZBED3,Q96IU2
ZBED3,Q96IU2
ABHD14B,Q96IU4
ABHD14B,Q96IU4
NGLY1,Q96IV0
FAXDC2,Q96IV6
SHD,Q96IW2
SEC22A,Q96IW7
SEC22A,Q96IW7
USMG5,Q96IX5
ATP5MD,Q96IX5
NSL1,Q96IY1
CPB2,Q96IY4
PAWR,Q96IZ0
PAWR,Q96IZ0
ADTRP,Q96IZ2
RBM41,Q96IZ5
METTL2A,Q96IZ6
RSRC1,Q96IZ7
RSRC1,Q96IZ7
THOC3,Q96J01
ITCH,Q96J02
ITCH,Q96J02
TXNDC15,Q96J42
ABCC12,Q96J65
ABCC11,Q96J66
ABCC11,Q96J66
TPD52L3,Q96J77
TPD52L3,Q96J77
TPD52L3,Q96J77
KIRREL1,Q96J84
CYYR1,Q96J86
CYYR1,Q96J86
CELF6,Q96J87
EPSTI1,Q96J88
WNK4,Q96J92
PIWIL1,Q96J94
LRIG1,Q96JA1
PLEKHA8,Q96JA3
MS4A14,Q96JA4
DNAH8,Q96JB1
DNAH8,Q96JB1
COG3,Q96JB2
COG3,Q96JB2
HIC2,Q96JB3
CDK5RAP3,Q96JB5
LOXL4,Q96JB6
MPP4,Q96JB8
MPP4,Q96JB8
VPS39,Q96JC1
ZNF479,Q96JC4
ZNF479,Q96JC4
EAF1,Q96JC9
AKR1E2,Q96JD6
SEC16B,Q96JE7
MAP6,Q96JE9
ST6GAL2,Q96JF0
ST6GAL2,Q96JF0
ZNF594,Q96JF6
ZNF594,Q96JF6
VPS50,Q96JG6
MAGED4B,Q96JG8
MAGED4,Q96JG8
ZNF469,Q96JG9
ZNF469,Q96JG9
VCPIP1,Q96JH7
RADIL,Q96JH8
SPG11,Q96JI7
ELMO2,Q96JJ3
ELMO2,Q96JJ3
JPH4,Q96JJ6
JPH4,Q96JJ6
TMX3,Q96JJ7
DCAF5,Q96JK2
HHIPL1,Q96JK4
MAML3,Q96JK9
MAML3,Q96JK9
ZNF333,Q96JL9
ZNF462,Q96JM2
CHAMP1,Q96JM3
CHAMP1,Q96JM3
LRRIQ1,Q96JM4
L3MBTL3,Q96JM7
LCOR,Q96JN0
LCOR,Q96JN0
CCDC136,Q96JN2
CCDC136,Q96JN2
NEURL4,Q96JN8
FEM1C,Q96JP0
FEM1C,Q96JP0
MYO15B,Q96JP2
ZFP91,Q96JP5
CDHR1,Q96JP9
DCHS1,Q96JQ0
CLMN,Q96JQ2
MS4A4A,Q96JQ5
PGBD1,Q96JS3
PGBD1,Q96JS3
SLC45A3,Q96JT2
SLC45A3,Q96JT2
SLC41A2,Q96JW4
SLC41A2,Q96JW4
SERAC1,Q96JX3
MAEL,Q96JY0
PDLIM2,Q96JY6
PDLIM2,Q96JY6
HSH2D,Q96JZ2
FAR2,Q96K12
FAR2,Q96K12
BTF3L4,Q96K17
RNF170,Q96K19
RNF170,Q96K19
ZFYVE19,Q96K21
RITA1,Q96K30
C8orf76,Q96K31
SLC35E1,Q96K37
TMEM87B,Q96K49
ZNF668,Q96K58
ZNF668,Q96K58
ZNF668,Q96K58
ZNF668,Q96K58
ZNF668,Q96K58
ZBTB45,Q96K62
ZBTB45,Q96K62
ZNF514,Q96K75
ZNF514,Q96K75
USP47,Q96K76
ADGRG7,Q96K78
ZC3H10,Q96K80
ZC3H10,Q96K80
ZNF521,Q96K83
ZNF521,Q96K83
CLPTM1L,Q96KA5
PBK,Q96KB5
ARL5B,Q96KC2
DNAJC1,Q96KC8
CABS1,Q96KC9
FAM71F1,Q96KD3
BTBD6,Q96KE9
PRAC1,Q96KF2
SMIM8,Q96KF7
SMIM8,Q96KF7
MEGF10,Q96KG7
MEGF10,Q96KG7
SCYL1,Q96KG9
C18orf12,Q96KH6
MSLNL,Q96KJ4
MSLNL,Q96KJ4
COX4I2,Q96KJ9
KCNS1,Q96KK3
KCNS1,Q96KK3
OR10C1,Q96KK4
HIST1H2AH,Q96KK5
ZNF512B,Q96KM6
ZNF512B,Q96KM6
FAM84B,Q96KN1
CNDP1,Q96KN2
CNDP1,Q96KN2
PKNOX2,Q96KN3
FAM84A,Q96KN4
RPGRIP1,Q96KN7
HRASLS5,Q96KN8
GJD4,Q96KN9
EXOC2,Q96KP1
EXOC2,Q96KP1
CNDP2,Q96KP4
TNIP3,Q96KP6
PPP1R13B,Q96KQ4
EHMT2,Q96KQ7
ZFR,Q96KR1
LMLN,Q96KR4
FAM210B,Q96KR6
PHACTR3,Q96KR7
EGLN2,Q96KS0
EGLN2,Q96KS0
FAM167A,Q96KS9
FAM167A,Q96KS9
HGNC:15548,Q96KT0
FAM167A-AS1,Q96KT0
LINC00208,Q96KT6
SLC35G5,Q96KT7
BTN2A3P,Q96KV6
WDR90,Q96KV7
POM121L2,Q96KW2
SPACA7,Q96KW9
LYZL4,Q96KX0
LYZL4,Q96KX0
C4orf36,Q96KX1
C4orf36,Q96KX1
C4orf36,Q96KX1
CAPZA3,Q96KX2
SPATA17,Q96L03
SPATA17,Q96L03
SUSD3,Q96L08
LLCFC1,Q96L11
CALR3,Q96L12
CEP170P1,Q96L14
ART5,Q96L15
ART5,Q96L15
RPL10L,Q96L21
RHOV,Q96L33
MARK4,Q96L34
KCNH8,Q96L42
CAPNS2,Q96L46
LRR1,Q96L50
B3GALT6,Q96L58
NSD1,Q96L73
EP400,Q96L91
EP400,Q96L91
SNX27,Q96L92
KIF16B,Q96L93
SNX22,Q96L94
ALPK3,Q96L96
FCRL2,Q96LA5
FCRL1,Q96LA6
PRMT6,Q96LA8
MRGPRX4,Q96LA9
MRGPRX3,Q96LB0
MRGPRX3,Q96LB0
MRGPRX2,Q96LB1
MRGPRX2,Q96LB1
MRGPRX1,Q96LB2
IFT74,Q96LB3
IFT74,Q96LB3
ATP6V1G3,Q96LB4
PGLYRP4,Q96LB8
PGLYRP3,Q96LB9
PGLYRP3,Q96LB9
SIGLEC10,Q96LC7
BMF,Q96LC9
BMF,Q96LC9
SGCZ,Q96LD1
TRIM47,Q96LD4
SENP8,Q96LD8
SENP8,Q96LD8
CNOT6L,Q96LI5
CNOT6L,Q96LI5
HSFY1,Q96LI6
HSFY2,Q96LI6
CXorf58,Q96LI9
CXorf58,Q96LI9
DHRS1,Q96LJ7
DHRS1,Q96LJ7
UBXN10,Q96LJ8
UBXN10,Q96LJ8
CEP19,Q96LK0
SPATA32,Q96LK8
C16orf92,Q96LL3
C8orf48,Q96LL4
C8orf48,Q96LL4
DNAJC30,Q96LL9
LINC00615,Q96LM1
C4orf45,Q96LM5
C4orf45,Q96LM5
TEX37,Q96LM6
TEX37,Q96LM6
C20orf173,Q96LM9
C20orf173,Q96LM9
FAM81B,Q96LP2
FAM81B,Q96LP2
C12orf42,Q96LP6
C12orf42,Q96LP6
PPP1R36,Q96LQ0
LURAP1,Q96LR2
FAM19A4,Q96LR4
UBE2E2,Q96LR5
UBE2E2,Q96LR5
C2orf50,Q96LR7
C2orf50,Q96LR7
APOLD1,Q96LR9
HGNC:26322,Q96LS8
C2orf48,Q96LS8
SAMD8,Q96LT4
C1orf74,Q96LT6
C9orf72,Q96LT7
C9orf72,Q96LT7
RNPC3,Q96LT9
IMMP1L,Q96LU5
IMMP1L,Q96LU5
MYRFL,Q96LU7
ZNF354B,Q96LW1
PRIMPOL,Q96LW4
PRIMPOL,Q96LW4
PRIMPOL,Q96LW4
CARD19,Q96LW7
CARD19,Q96LW7
ZSCAN31,Q96LW9
ZSCAN31,Q96LW9
CCDC17,Q96LX7
ZNF597,Q96LX8
CCDC74B,Q96LY2
MAGEB10,Q96LZ2
PPP3R2,Q96LZ3
RMDN2,Q96LZ7
RMDN2,Q96LZ7
C10orf90,Q96M02
HYLS1,Q96M11
HYLS1,Q96M11
HGNC:32674,Q96M15
IGF2BP2-AS1,Q96M15
LINC00477,Q96M19
CNBD2,Q96M20
CNBD2,Q96M20
PRRC1,Q96M27
TEKT5,Q96M29
AK7,Q96M32
C3orf30,Q96M34
LINC00479,Q96M42
NBPF4,Q96M43
TBATA,Q96M53
TBATA,Q96M53
FAM227B,Q96M60
MAGEB18,Q96M61
MAGEB18,Q96M61
CCDC114,Q96M63
LRGUK,Q96M69
FER1L6-AS2,Q96M78
CCDC7,Q96M83
DNHD1,Q96M86
CCDC138,Q96M89
CFAP53,Q96M91
ADAD1,Q96M93
KLHL15,Q96M94
KLHL15,Q96M94
CCDC42,Q96M95
FGD4,Q96M96
PACRG,Q96M98
DMRTB1,Q96MA1
AK8,Q96MA6
HARBI1,Q96MB7
HARBI1,Q96MB7
DRC1,Q96MC2
CEP295NL,Q96MC4
CEP295NL,Q96MC4
C16orf45,Q96MC5
MFSD14A,Q96MC6
HGNC:32061,Q96MC9
C1orf147,Q96MC9
C12orf66,Q96MD2
C12orf66,Q96MD2
C9orf85,Q96MD7
C9orf85,Q96MD7
FBXL18,Q96ME1
ZNF512,Q96ME7
STAC3,Q96MF2
CCDC140,Q96MF4
CCDC140,Q96MF4
COQ10A,Q96MF6
NSMCE2,Q96MF7
NSMCE2,Q96MF7
JSRP1,Q96MG2
NSMCE3,Q96MG7
PCMTD1,Q96MG8
HEXIM2,Q96MH2
HEXIM2,Q96MH2
TMEM68,Q96MH6
C5orf34,Q96MH7
C5orf34,Q96MH7
PPM1M,Q96MI6
PPM1M,Q96MI6
AGBL1,Q96MI9
AGBL1,Q96MI9
RIPOR3,Q96MK2
FAM20A,Q96MK3
FAM20A,Q96MK3
ZFP42,Q96MM3
ZFP42,Q96MM3
HSPA12B,Q96MM6
HSPA12B,Q96MM6
HS6ST2,Q96MM7
NLRP4,Q96MN2
TCEANC2,Q96MN5
ZNF488,Q96MN9
ZNF488,Q96MN9
ZSWIM3,Q96MP5
KCTD7,Q96MP8
CFAP57,Q96MR6
CFAP57,Q96MR6
OBSCN-AS1,Q96MR7
OBSCN-AS1,Q96MR7
ZNF560,Q96MR9
ZNF560,Q96MR9
ROBO3,Q96MS0
GLT1D1,Q96MS3
GLT1D1,Q96MS3
RNF145,Q96MT1
PRICKLE1,Q96MT3
PRICKLE1,Q96MT3
HGNC:21600,Q96MT4
LINC01600,Q96MT4
CFAP44,Q96MT7
CFAP44,Q96MT7
CEP63,Q96MT8
HGNC:26480,Q96MU5
C17orf77,Q96MU5
ZNF778,Q96MU6
YTHDC1,Q96MU7
KREMEN1,Q96MU8
TMEM56,Q96MV1
TMEM56,Q96MV1
ZDHHC15,Q96MV8
CCDC43,Q96MW1
COG8,Q96MW5
TIGD1,Q96MW7
CMTM3,Q96MX0
CMTM3,Q96MX0
ZNF48,Q96MX3
ZNF48,Q96MX3
WDR92,Q96MX6
NOL4L,Q96MY1
FAM161B,Q96MY7
FAM161B,Q96MY7
GDAP1L1,Q96MZ0
FAM218A,Q96MZ4
VSTM2L,Q96N03
SPATA33,Q96N06
C7orf26,Q96N11
JAKMIP1,Q96N16
JAKMIP1,Q96N16
GPR137,Q96N19
ZNF75A,Q96N20
ZNF75A,Q96N20
TEPSIN,Q96N21
ZNF681,Q96N22
CFAP54,Q96N23
PRELID3A,Q96N28
PRELID3A,Q96N28
LINC00052,Q96N35
ZNF714,Q96N38
ZNF714,Q96N38
TTC14,Q96N46
LINC00167,Q96N53
ZNF578,Q96N58
ZNF578,Q96N58
PWWP2A,Q96N64
MBOAT7,Q96N66
DOCK7,Q96N67
C18orf15,Q96N68
UROC1,Q96N76
ZNF641,Q96N77
SLC6A18,Q96N87
ZNF396,Q96N95
ZNF396,Q96N95
SPATA13,Q96N96
RILP,Q96NA2
TSNARE1,Q96NA8
FOPNL,Q96NB1
SFXN2,Q96NB2
SFXN2,Q96NB2
ZNF830,Q96NB3
ZMAT2,Q96NC0
FAM210A,Q96ND0
FAM210A,Q96ND0
ZNF583,Q96ND8
ZNF583,Q96ND8
FRMD6,Q96NE9
C8orf49,Q96NF6
TTC25,Q96NG3
ZNF558,Q96NG5
ZNF582,Q96NG8
ZNF582,Q96NG8
TBC1D32,Q96NH3
LRFN5,Q96NI6
LRFN5,Q96NI6
ZNF570,Q96NI8
ZNF570,Q96NI8
ZNF285,Q96NJ3
ZNF285,Q96NJ3
KLHL32,Q96NJ5
KLHL32,Q96NJ5
ZFP3,Q96NJ6
NEUROD6,Q96NK8
RUNDC3B,Q96NL0
TMEM74,Q96NL1
ZNF599,Q96NL3
SCLT1,Q96NL6
C8orf37,Q96NL8
TOX2,Q96NM4
AIFM3,Q96NN9
PTCHD1,Q96NR3
WWC2-AS2,Q96NR7
RDH12,Q96NR8
YPEL4,Q96NS1
YPEL4,Q96NS1
ASB16,Q96NS5
CLUHP3,Q96NS8
CCDC115,Q96NT0
NAP1L5,Q96NT1
GUCD1,Q96NT3
SLC46A1,Q96NT5
CNTNAP3B,Q96NU0
CNTNAP3B,Q96NU0
SAMD11,Q96NU1
SAMD11,Q96NU1
AMDHD1,Q96NU7
ANKRD27,Q96NW4
ANKRD27,Q96NW4
LRRC7,Q96NW7
CAMK1G,Q96NX5
DACH2,Q96NX9
CLIC6,Q96NY7
NECTIN4,Q96NY8
MUS81,Q96NY9
MUS81,Q96NY9
FOXN4,Q96NZ1
WFIKKN1,Q96NZ8
PRAP1,Q96NZ9
BIRC8,Q96P09
NSUN5,Q96P11
SERPINB11,Q96P15
RPRD1A,Q96P16
NLRP3,Q96P20
NLRP3,Q96P20
NT5C1B,Q96P26
FCRL3,Q96P31
COL21A1,Q96P44
COL21A1,Q96P44
AGAP3,Q96P47
ARAP1,Q96P48
ACAP3,Q96P50
WDFY2,Q96P53
CATSPER2,Q96P56
SERPINB12,Q96P63
AGAP4,Q96P64
AGAP4,Q96P64
QRFPR,Q96P65
GPR101,Q96P66
GPR82,Q96P67
GPR82,Q96P67
OXGR1,Q96P68
OXGR1,Q96P68
GPR78,Q96P69
IPO9,Q96P70
NECAB3,Q96P71
GNRHR2,Q96P88
CASD1,Q96PB1
OLFM3,Q96PB7
LRRC3B,Q96PB8
LRRC3B,Q96PB8
IP6K3,Q96PC2
IP6K3,Q96PC2
AP1S3,Q96PC3
AP1S3,Q96PC3
MIA2,Q96PC5
DCBLD2,Q96PD2
IL17F,Q96PD4
IL17F,Q96PD4
PGLYRP2,Q96PD5
MOGAT1,Q96PD6
DGAT2,Q96PD7
ADGRA2,Q96PE1
ARHGEF17,Q96PE2
INPP4A,Q96PE3
OPALIN,Q96PE5
ZIM3,Q96PE6
MCEE,Q96PE7
TGM7,Q96PF1
TSSK2,Q96PF2
MS4A4E,Q96PG1
MS4A4E,Q96PG1
MS4A10,Q96PG2
BBC3,Q96PG8
NOX5,Q96PH1
DEFB118,Q96PH6
SPRR4,Q96PI1
SPRR4,Q96PI1
FCRL4,Q96PJ5
RBM14,Q96PK6
SCGB3A2,Q96PL1
TECTB,Q96PL2
ERMAP,Q96PL5
ERMAP,Q96PL5
RCHY1,Q96PM5
ZNF385A,Q96PM9
ADCY10,Q96PN6
TRERF1,Q96PN7
TSSK3,Q96PN8
TSGA13,Q96PP4
TSGA13,Q96PP4
GBP5,Q96PP8
GBP5,Q96PP8
GBP4,Q96PP9
SORCS2,Q96PQ0
SIGLEC12,Q96PQ1
PPP1R2P1,Q96PQ5
ZNF317,Q96PQ6
KLHL5,Q96PQ7
KCNC2,Q96PR1
FANCD2OS,Q96PS1
FANCD2OS,Q96PS1
AQP10,Q96PS8
UHRF2,Q96PU4
NEDD4L,Q96PU5
QKI,Q96PU8
ODF3,Q96PU9
SYNGAP1,Q96PV0
PNMA5,Q96PV4
PNMA5,Q96PV4
LENG8,Q96PV6
FAM193B,Q96PV7
RNF157,Q96PX1
CCDC85A,Q96PX6
SLITRK1,Q96PX8
SLITRK1,Q96PX8
PLEKHG4B,Q96PX9
PSMG3-AS1,Q96PY0
FMNL2,Q96PY5
NEK1,Q96PY6
PUS7,Q96PZ0
PUS7,Q96PZ0
FAM111A,Q96PZ2
FAM111A,Q96PZ2
CSMD1,Q96PZ7
LMTK3,Q96Q04
TRAPPC9,Q96Q05
PLIN4,Q96Q06
BTBD9,Q96Q07
BTBD9,Q96Q07
TRNT1,Q96Q11
TRNT1,Q96Q11
SMG1,Q96Q15
ASB2,Q96Q27
ALS2CR12,Q96Q35
CDK15,Q96Q40
CDK15,Q96Q40
ALS2,Q96Q42
TMEM237,Q96Q45
CIB3,Q96Q77
DERL3,Q96Q80
ALKBH3,Q96Q83
KIF20B,Q96Q89
SLC4A9,Q96Q91
GSDMA,Q96QA5
GSDMA,Q96QA5
YPEL2,Q96QA6
YPEL2,Q96QA6
DLC1,Q96QB1
DLC1,Q96QB1
PPP1R10,Q96QC0
PPP1R10,Q96QC0
DEPDC7,Q96QD5
SLC38A2,Q96QD8
FYTTD1,Q96QD9
SLC2A13,Q96QE2
ATAD5,Q96QE3
LRRC37B,Q96QE4
TEFM,Q96QE5
RAB3IP,Q96QF0
GCNA,Q96QF7
GCNA,Q96QF7
MTMR9,Q96QG7
PRAM1,Q96QH2
SPACA5B,Q96QH8
SPACA5,Q96QH8
HS3ST6,Q96QI5
VPS35,Q96QK1
SMIM14,Q96QK8
SMIM14,Q96QK8
ALPK1,Q96QP1
ALPK1,Q96QP1
SCGB3A1,Q96QR1
PURB,Q96QR8
TSPAN32,Q96QS1
ARX,Q96QS3
PSKH2,Q96QS6
TRPM7,Q96QT4
TRPM7,Q96QT4
PHF12,Q96QT6
PCDH15,Q96QU1
FRG2B,Q96QU4
ACCS,Q96QU6
ACCS,Q96QU6
XPO6,Q96QU8
HHIP,Q96QV1
HIST1H2AA,Q96QV6
PANX3,Q96QZ0
MAGI1,Q96QZ7
RBP7,Q96R05
SPAG5,Q96R06
OR5B12,Q96R08
OR5B2,Q96R09
OR2M4,Q96R27
OR2M2,Q96R28
OR2V2,Q96R30
OR2A7,Q96R45
OR2A7,Q96R45
OR2A14,Q96R47
OR2A5,Q96R48
OR14A2,Q96R54
OR14A2,Q96R54
OR4C12,Q96R67
OR4F4,Q96R69
OR1F2P,Q96R84
OR7D2,Q96RA2
OR5M11,Q96RB7
OR8B4,Q96RC9
OR8B2,Q96RD0
OR6C1,Q96RD1
OR52B2,Q96RD2
OR52E6,Q96RD3
PANX2,Q96RD6
PANX1,Q96RD7
FCRL5,Q96RD9
NACC1,Q96RE7
NACC1,Q96RE7
ZNF300,Q96RE9
SNX18,Q96RF0
PASK,Q96RG2
PASK,Q96RG2
F2RL3,Q96RI0
NR1H4,Q96RI1
TAAR6,Q96RI8
TAAR9,Q96RI9
TAAR1,Q96RJ0
TNFRSF13C,Q96RJ3
FERD3L,Q96RJ6
CIC,Q96RK0
CIC,Q96RK0
CITED4,Q96RK1
BBS4,Q96RK4
UIMC1,Q96RL1
UIMC1,Q96RL1
SIGLEC11,Q96RL6
VPS13A,Q96RL7
SPRR2F,Q96RM1
SPRR2F,Q96RM1
SLC26A8,Q96RN1
SLC26A8,Q96RN1
MED15,Q96RN5
UCN2,Q96RP3
GAL3ST4,Q96RP7
KCNA7,Q96RP8
GFM1,Q96RP9
ERGIC2,Q96RQ1
MCCC1,Q96RQ3
MCCC1,Q96RQ3
IL4I1,Q96RQ9
TWNK,Q96RR1
CAMKK2,Q96RR4
CAMKK2,Q96RR4
TGS1,Q96RS0
TGS1,Q96RS0
NUDCD1,Q96RS6
ERBIN,Q96RT1
CTAGE1,Q96RT6
TUBGCP6,Q96RT7
TUBGCP6,Q96RT7
TUBGCP5,Q96RT8
USP28,Q96RU2
FNBP1,Q96RU3
TRIB3,Q96RU7
TRIB3,Q96RU7
TRIB1,Q96RU8
PCNX1,Q96RV3
HMCN1,Q96RW7
CRAMP1,Q96RY5
IFT140,Q96RY7
LMF1,Q96S06
PRR25,Q96S07
WDR24,Q96S15
WDR24,Q96S15
JMJD8,Q96S16
JMJD8,Q96S16
METTL26,Q96S19
RAB40C,Q96S21
RAB40C,Q96S21
SLC22A12,Q96S37
RPS6KC1,Q96S38
NODAL,Q96S42
TP53RK,Q96S44
PIGS,Q96S52
TESK2,Q96S53
WRNIP1,Q96S55
RANBP9,Q96S59
CSRNP1,Q96S65
CSRNP1,Q96S65
CLCC1,Q96S66
RASL10B,Q96S79
RASL10B,Q96S79
UBL7,Q96S82
UBL7,Q96S82
HAPLN3,Q96S86
HAPLN3,Q96S86
LYSMD1,Q96S90
CCNL2,Q96S94
CAMK2N2,Q96S95
PEBP4,Q96S96
PEBP4,Q96S96
MYADM,Q96S97
MYADM,Q96S97
PLEKHF1,Q96S99
PLEKHF1,Q96S99
SERINC2,Q96SA4
PPP1R9B,Q96SB3
SRPK1,Q96SB4
SMC6,Q96SB8
SMC6,Q96SB8
DMRTA2,Q96SC8
DMRTA2,Q96SC8
DCLRE1C,Q96SD1
ABHD1,Q96SE0
ABHD1,Q96SE0
ABHD1,Q96SE0
ZNF347,Q96SE7
CCT8L2,Q96SF2
TBX15,Q96SF7
KCTD15,Q96SI1
KCTD15,Q96SI1
STRBP,Q96SI9
TSPAN18,Q96SJ8
TSPAN18,Q96SJ8
TMEM209,Q96SK2
ZNF607,Q96SK3
DIRC2,Q96SL1
GPX7,Q96SL4
FIZ1,Q96SL8
FIZ1,Q96SL8
CPXM1,Q96SM3
CPXM1,Q96SM3
ORAI2,Q96SN7
ORAI2,Q96SN7
CDK5RAP2,Q96SN8
ZNF587,Q96SQ5
ATOH8,Q96SQ7
CYP2S1,Q96SQ9
ZNF382,Q96SR6
IWS1,Q96ST2
SIN3A,Q96ST3
SIN3A,Q96ST3
CEP89,Q96ST8
OSBPL9,Q96SU4
CRBN,Q96SW2
INTS14,Q96SY0
INTS14,Q96SY0
ZSCAN10,Q96SZ4
ZSCAN10,Q96SZ4
ADO,Q96SZ5
CDK5RAP1,Q96SZ6
CDK5RAP1,Q96SZ6
MAP7D2,Q96T17
SECISBP2,Q96T21
RSF1,Q96T23
ZIC5,Q96T25
RBM15,Q96T37
PPP1R16B,Q96T49
RUFY1,Q96T51
IMMP2L,Q96T52
IMMP2L,Q96T52
MBOAT4,Q96T53
KCNK17,Q96T54
KCNK16,Q96T55
SPEN,Q96T58
CDRT15,Q96T59
PNKP,Q96T60
NMNAT3,Q96T66
NMNAT3,Q96T66
SETDB2,Q96T68
DSCR8,Q96T75
DSCR8,Q96T75
MMS19,Q96T76
MMS19,Q96T76
SLC9A7,Q96T83
UHRF1,Q96T88
GPHA2,Q96T91
GPHA2,Q96T91
INSM2,Q96T92
PCDHB18P,Q96TA0
FAM129B,Q96TA1
YME1L1,Q96TA2
RMDN3,Q96TC7
RMDN3,Q96TC7
CSF3R,Q99062
HBEGF,Q99075
TCF12,Q99081
TCF12,Q99081
MUC4,Q99102
AMELX,Q99217
AMELY,Q99218
AMELY,Q99218
SCN2A,Q99250
SCN2A,Q99250
GAD1,Q99259
MYCBP,Q99417
CYTH2,Q99418
ACOX2,Q99424
ACOX2,Q99424
TBCB,Q99426
NELL2,Q99435
NELL2,Q99435
PSMB7,Q99436
ATP6V0B,Q99437
CNN2,Q99439
HGNC:13716,Q99440
LINC01587,Q99440
SEC62,Q99442
GML,Q99445
PCYT2,Q99447
PHOX2B,Q99453
KRT12,Q99456
NAP1L3,Q99457
CDC5L,Q99459
PSMD1,Q99460
NPY6R,Q99463
NOTCH4,Q99466
CD180,Q99467
STAC,Q99469
SDF2,Q99470
PFDN5,Q99471
PAFAH2,Q99487
PAFAH2,Q99487
DDO,Q99489
AGAP2,Q99490
RNF2,Q99496
PARK7,Q99497
PARK7,Q99497
S1PR3,Q99500
GAS2L1,Q99501
EYA1,Q99502
EYA1,Q99502
EYA3,Q99504
FMO2,Q99518
FMO2,Q99518
NEU1,Q99519
SORT1,Q99523
HIST1H4G,Q99525
GPER1,Q99527
GPER1,Q99527
VAT1,Q99536
LGMN,Q99538
LGMN,Q99538
PLIN2,Q99541
MMP19,Q99542
